region,solar,wind,hours,years,inter,intra,std,mean
PJM,0.25,0.0,6,10,7.449831267829832,2.5216061121088105,7.939347964721209,155.62042983514948
PJM,0.25,0.25,6,10,6.65799314471953,2.4874193401676057,7.124444860888746,144.5136580349487
PJM,0.25,0.5,6,10,7.06660515870641,2.9760016500601876,7.736575694665788,140.0630294744674
PJM,0.5,0.0,6,10,7.282074182105233,2.5692945472980333,7.814155180564833,155.38478453780124
PJM,0.5,0.25,6,10,6.534073559921436,2.803022811344245,7.1359391811563535,143.8755067213522
PJM,0.5,0.5,6,10,6.718855073873729,3.6297800968255167,7.714787666698906,138.78590140845193
PJM,0.0,0.0,7,10,8.937804622065764,1.0047069991501043,9.00748175417576,167.74740753809726
PJM,0.0,0.25,7,10,9.95069888183631,1.2793748111529626,10.051355716272191,160.3219150805727
PJM,0.0,0.5,7,10,10.021869444590923,1.5428489356642223,10.1758890895808,157.87760273440864
PJM,0.25,0.0,7,10,7.35974524146934,2.614430143770399,7.880592409309911,155.14834932412938
PJM,0.25,0.25,7,10,6.701347646611051,2.693711986694631,7.239040372833119,143.9576115178794
PJM,0.25,0.5,7,10,7.035590178284247,3.3235685852686596,7.838985367505984,139.32600104007363
PJM,0.5,0.0,7,10,7.1574393629576365,2.6687983511679065,7.736466809187334,154.897754444223
PJM,0.5,0.25,7,10,6.481880517048124,3.1517074812223935,7.22247973846893,143.1687029839678
PJM,0.5,0.5,7,10,6.495464527052606,4.119320562449145,7.7622368945774785,137.85049587019742
PJM,0.0,0.0,8,10,8.85004959115258,1.1053227578740252,8.939215196570133,167.5312763935355
PJM,0.0,0.25,8,10,9.954944924480564,1.4005329858792794,10.072341037346451,160.0519666359076
PJM,0.0,0.5,8,10,10.02783458152838,1.6917728199805977,10.21380225534181,157.54888776696433
PJM,0.25,0.0,8,10,7.234926051972999,2.7782425639998487,7.8275144258250355,154.65766929394348
PJM,0.25,0.25,8,10,6.745248759561042,2.93685077424513,7.368907708616688,143.39807759782087
PJM,0.25,0.5,8,10,6.952029911767912,3.7555001983770304,7.950479093938613,138.55020965886308
PJM,0.5,0.0,8,10,7.035146878204227,2.8153387202088274,7.678337802969347,154.41426441889473
PJM,0.5,0.25,8,10,6.314141441716554,3.4383544630634604,7.212192192685232,142.51703595425715
PJM,0.5,0.5,8,10,6.344711402755551,4.41313076951653,7.79699817238513,137.05730233446874
PJM,0.0,0.0,9,10,8.781853723648664,1.212032354668773,8.8907251825204,167.31755061428964
PJM,0.0,0.25,9,10,9.941942242373516,1.5126004015412762,10.075093118763201,159.79771472799993
PJM,0.0,0.5,9,10,10.018965888020164,1.8121483082328056,10.23091587966674,157.25109625929034
PJM,0.25,0.0,9,10,7.119677954861355,2.901642725803278,7.7707003008502324,154.22174792836478
PJM,0.25,0.25,9,10,6.692230101079899,3.18173623127177,7.4256543124868335,142.85079989348677
PJM,0.25,0.5,9,10,6.816110011776691,4.110353929226506,8.004751217328266,137.83145329896257
PJM,0.5,0.0,9,10,6.92597085671065,2.9439839456646433,7.631393158411065,153.96755768783572
PJM,0.5,0.25,9,10,6.1444999348785885,3.7286573319205916,7.226376298159927,141.87754236491622
PJM,0.5,0.5,9,10,6.043061284834953,4.7329692538834784,7.777246018561278,136.28077174042352
PJM,0.0,0.0,10,10,8.726527657289207,1.3409847854105765,8.857687692385277,167.09741956204007
PJM,0.0,0.25,10,10,9.947989737876807,1.6527926046470371,10.101531845903654,159.53353430113995
PJM,0.0,0.5,10,10,9.994289664096126,1.988570004000545,10.24202742990942,156.9329138074954
PJM,0.25,0.0,10,10,7.00377875268437,2.988518166606249,7.7040795359493055,153.83748498753005
PJM,0.25,0.25,10,10,6.639647750025049,3.3988361566705185,7.478967522958707,142.3346824202412
PJM,0.25,0.5,10,10,6.698718953187307,4.350255819869038,8.032768756300712,137.20157386316657
PJM,0.5,0.0,10,10,6.830069918429802,3.0569096572526666,7.592334676763462,153.55538689338306
PJM,0.5,0.25,10,10,6.013815656033919,3.973921058728866,7.258808968447035,141.28247537192578
PJM,0.5,0.5,10,10,5.830357867203024,4.933218254763821,7.755630721563668,135.60710621555552
PJM,0.0,0.0,11,10,8.6621045761848,1.4653819330829714,8.817543384980361,166.8762794111841
PJM,0.0,0.25,11,10,9.954383456429179,1.794526116066631,10.132032605399624,159.26599789748272
PJM,0.0,0.5,11,10,9.962167771270794,2.146387376725122,10.242959750601246,156.62712180597367
PJM,0.25,0.0,11,10,6.921805422941397,3.0678472853163443,7.663985322483136,153.47963163354243
PJM,0.25,0.25,11,10,6.526492695465011,3.667297713029552,7.5082413411851014,141.8098035603925
PJM,0.25,0.5,11,10,6.546471674686128,4.587894828947722,8.04743237166166,136.59324892755848
PJM,0.5,0.0,11,10,6.743960966567307,3.1461200303648256,7.552492142220362,153.18297014309815
PJM,0.5,0.25,11,10,5.866097529453013,4.174790880721117,7.266404841539968,140.7336588499569
PJM,0.5,0.5,11,10,5.655308145727843,5.11438471404684,7.756409430232557,134.97583221605552
PJM,0.0,0.0,12,10,8.622581998648203,1.6051934596872066,8.805612899139376,166.6460716079566
PJM,0.0,0.25,12,10,9.962466275176334,1.8870778981831635,10.157009281562178,159.03238538035814
PJM,0.0,0.5,12,10,9.935449673776093,2.2961963807079195,10.24937163178099,156.3321889311996
PJM,0.25,0.0,12,10,6.856576069673172,3.134850589161068,7.631419394533186,153.1521679840222
PJM,0.25,0.25,12,10,6.41880992140931,3.8791837738007358,7.527507504045208,141.32176607839784
PJM,0.25,0.5,12,10,6.406701282794415,4.790769630391923,8.0644071504923,136.0260110099561
PJM,0.5,0.0,12,10,6.6582522177313574,3.2436560921748554,7.521312348217803,152.82392196433585
PJM,0.5,0.25,12,10,5.733904224770141,4.340535247340971,7.2722517199221866,140.226118133212
PJM,0.5,0.5,12,10,5.465278804630317,5.304720050531288,7.769193213734018,134.36744883727835
PJM,0.0,0.0,13,10,8.594985275098873,1.7457274850748237,8.806773983650677,166.41519115252154
PJM,0.0,0.25,13,10,9.965751102742217,1.9726146031993026,10.176249929283502,158.81023551045934
PJM,0.0,0.5,13,10,9.890773129719442,2.4393010750374637,10.240809088030208,156.04250009742512
PJM,0.25,0.0,13,10,6.794825015124953,3.207262641561521,7.604820965889325,152.83768043430948
PJM,0.25,0.25,13,10,6.3040760057322665,4.066286594898421,7.540397420225249,140.8589859386128
PJM,0.25,0.5,13,10,6.238522735961674,4.96323390104708,8.0529202916546,135.4971698089645
PJM,0.5,0.0,13,10,6.592634355861089,3.3244514713562157,7.498789873662541,152.49241537455842
PJM,0.5,0.25,13,10,5.597962249628244,4.4928938553755575,7.276734987723484,139.74818251533347
PJM,0.5,0.5,13,10,5.331950727438023,5.4796057544868235,7.810370286409679,133.79242405972448
PJM,0.0,0.0,14,10,8.569501268006032,1.8647347021475056,8.807842632199794,166.19557701060256
PJM,0.0,0.25,14,10,9.965723506574385,2.031723822237601,10.187505390877376,158.6127675996978
PJM,0.0,0.5,14,10,9.849640729558654,2.5522714880613915,10.230960780238131,155.77317061569687
PJM,0.25,0.0,14,10,6.738453591877715,3.2744355648289813,7.582327616466748,152.54142796480437
PJM,0.25,0.25,14,10,6.180367842187994,4.215038798968639,7.533639354396381,140.43549995085124
PJM,0.25,0.5,14,10,6.114955199139676,5.1115059010865815,8.061657131064505,135.00067230356586
PJM,0.5,0.0,14,10,6.532364871392835,3.3989811344374137,7.478487592889536,152.18020734556634
PJM,0.5,0.25,14,10,5.492578589614911,4.614554870099977,7.2847740580719496,139.3075911783617
PJM,0.5,0.5,14,10,5.228898760623052,5.65506614142441,7.872911128166448,133.23849698022124
PJM,0.0,0.0,15,10,8.539791194073665,1.9606313873622856,8.802087741744794,165.99075096749493
PJM,0.0,0.25,15,10,9.968699545432699,2.0864723734229393,10.201470545620376,158.4244929399297
PJM,0.0,0.5,15,10,9.806361928353361,2.675525897841648,10.223895163403013,155.50249452462234
PJM,0.25,0.0,15,10,6.689686854125624,3.330947214086597,7.562376376508645,152.26513165275264
PJM,0.25,0.25,15,10,6.075434676007017,4.341157745557164,7.531095222156463,140.0368674614343
PJM,0.25,0.5,15,10,6.008950914651207,5.256412885843109,8.085641499189112,134.52352717660162
PJM,0.5,0.0,15,10,6.452155048555889,3.4925075545399378,7.456988957581633,151.86518233306447
PJM,0.5,0.25,15,10,5.370887744653307,4.756402298635786,7.306636222060374,138.87349404768264
PJM,0.5,0.5,15,10,5.137000118658249,5.806752638149517,7.929390584388305,132.717461429573
PJM,0.0,0.0,16,10,8.5141891967132,2.0577176964428605,8.801236190883694,165.78776779341976
PJM,0.0,0.25,16,10,9.954067453539022,2.151217292574661,10.201032507038581,158.23574492139676
PJM,0.0,0.5,16,10,9.773000783598707,2.7689834561206457,10.219622901660768,155.25387975584079
PJM,0.25,0.0,16,10,6.64114013548663,3.38456599350674,7.543588691817893,152.0028250907404
PJM,0.25,0.25,16,10,5.970243786675463,4.450555847350344,7.522796673871664,139.66225198602768
PJM,0.25,0.5,16,10,5.882317243917661,5.428962475845254,8.124376555258777,134.04192297182232
PJM,0.5,0.0,16,10,6.382005712498332,3.570255599363699,7.43639025596541,151.57309799590283
PJM,0.5,0.25,16,10,5.237189567670285,4.902767277110125,7.33536688491216,138.44662518405727
PJM,0.5,0.5,16,10,5.050910656989492,5.93054161408255,7.974575928724646,132.23421937531867
PJM,0.0,0.0,17,10,8.483796333940347,2.1438293542151103,8.795295804642373,165.59318806602533
PJM,0.0,0.25,17,10,9.942287188571115,2.213180310641739,10.203033095074506,158.05372516256733
PJM,0.0,0.5,17,10,9.744429215275506,2.854053958879259,10.218025675424357,155.0162139185698
PJM,0.25,0.0,17,10,6.592003566852977,3.4378640969939167,7.52527219506537,151.74935709284955
PJM,0.25,0.25,17,10,5.885573525533723,4.556535395409981,7.529872453935892,139.30219045486984
PJM,0.25,0.5,17,10,5.782186597614507,5.5913508186371494,8.173275199586367,133.57823086059128
PJM,0.5,0.0,17,10,6.297184673675791,3.6535162884682837,7.410836333725992,151.28642520902395
PJM,0.5,0.25,17,10,5.129077974641491,5.026821741492682,7.364300303322226,138.04382296901093
PJM,0.5,0.5,17,10,4.95295876058281,6.044982272953632,8.009425543349307,131.7724321891611
PJM,0.0,0.0,18,10,8.458411398490318,2.2173280099378236,8.791170496931372,165.4098420611911
PJM,0.0,0.25,18,10,9.928787965963334,2.2790619763187583,10.205083063890687,157.87295929575896
PJM,0.0,0.5,18,10,9.716086675475553,2.9395990577467224,10.216064143975347,154.78330220194374
PJM,0.25,0.0,18,10,6.548460444919116,3.4926473328537626,7.512235755174046,151.5041379274777
PJM,0.25,0.25,18,10,5.808065785353481,4.6539034671553665,7.538467543582563,138.95856276233405
PJM,0.25,0.5,18,10,5.694561374785089,5.721531105042325,8.209968879172404,133.1470420232891
PJM,0.5,0.0,18,10,6.2123168102008055,3.739170363865167,7.3908645417954695,151.00537617191657
PJM,0.5,0.25,18,10,5.028996506690872,5.129833889855851,7.384451898011954,137.66757709180933
PJM,0.5,0.5,18,10,4.8463675158043396,6.159952935601457,8.04652311460814,131.32533253492656
PJM,0.0,0.0,19,10,8.436343758951248,2.278971675602535,8.78683166675733,165.23806930170556
PJM,0.0,0.25,19,10,9.913923923491009,2.3307696929668706,10.202733801177926,157.70614024286016
PJM,0.0,0.5,19,10,9.683632407041337,3.0136872978312645,10.207307559122526,154.56316918462724
PJM,0.25,0.0,19,10,6.482826547904745,3.559716791799127,7.491514031946234,151.2571727983955
PJM,0.25,0.25,19,10,5.709959969263004,4.764582650036238,7.549922004886185,138.6154072700667
PJM,0.25,0.5,19,10,5.616341432553651,5.837379529205217,8.244827393489413,132.73763263477548
PJM,0.5,0.0,19,10,6.135753648473528,3.8106425184964765,7.369064996028782,150.74151833567888
PJM,0.5,0.25,19,10,4.948572714281193,5.211395162552952,7.400858492294674,137.3178444632555
PJM,0.5,0.5,19,10,4.7600510080663465,6.269897026632079,8.089707338632918,130.89517410455295
PJM,0.0,0.0,20,10,8.412747025980261,2.3372208799489256,8.77990673684753,165.07226900471971
PJM,0.0,0.25,20,10,9.899727684045438,2.387477940008706,10.20249544859577,157.53914747599495
PJM,0.0,0.5,20,10,9.650272650879629,3.0839191405755852,10.195892073775099,154.35135135201716
PJM,0.25,0.0,20,10,6.421834364949299,3.620394929756869,7.471957774246706,151.021863205577
PJM,0.25,0.25,20,10,5.609480435840844,4.870420921929837,7.563252094421877,138.2849870058563
PJM,0.25,0.5,20,10,5.539484083737332,5.933765123375845,8.268693729183525,132.35318412695085
PJM,0.5,0.0,20,10,6.054520309011183,3.8835971742053568,7.348442071016548,150.4863271318368
PJM,0.5,0.25,20,10,4.8873431682096875,5.283704664179768,7.420451689913859,136.98580707183817
PJM,0.5,0.5,20,10,4.683652181093988,6.370453561154163,8.13178126692532,130.4837766226683
PJM,0.0,0.0,25,10,8.254722270399359,2.6441074343733995,8.729513108270798,164.2687243495606
PJM,0.0,0.25,25,10,9.782460074780833,2.678779002246828,10.162913754552902,156.74710300180544
PJM,0.0,0.5,25,10,9.546195960247978,3.4016910561449722,10.1994067817586,153.37875618628254
PJM,0.25,0.0,25,10,6.103632871800611,3.9375729517412896,7.395630522313046,149.92306783328127
PJM,0.25,0.25,25,10,5.253313925579206,5.254113353634895,7.629486068180912,136.82983294946936
PJM,0.25,0.5,25,10,5.176367056399296,6.345690814169799,8.386256805968907,130.62818920826663
PJM,0.5,0.0,25,10,5.778025429452118,4.098157839120729,7.260201068345068,149.40972390332678
PJM,0.5,0.25,25,10,4.7043105855480585,5.5712939406238045,7.530867007712406,135.5192712344812
PJM,0.5,0.5,25,10,4.35584587925936,6.745392855737407,8.3000611306947,128.687053056438
PJM,0.0,0.0,50,10,7.683607093390574,3.547518980624379,8.54436586057283,161.40998542294946
PJM,0.0,0.25,50,10,8.71493837086829,4.170442704230644,9.808765237787835,153.33149549359385
PJM,0.0,0.5,50,10,8.510250561576324,4.955064924547768,10.012712645833444,149.40287867573042
PJM,0.25,0.0,50,10,5.21515066264954,4.804244301106538,7.295035838405734,146.16213375263405
PJM,0.25,0.25,50,10,4.606077855224572,6.082842752051897,7.848648822874626,132.14121479037337
PJM,0.25,0.5,50,10,4.312299192126765,7.238152485285341,8.659850563160946,125.10565492140684
PJM,0.5,0.0,50,10,4.997204599018657,4.956353553539596,7.25623180086586,145.55138184747713
PJM,0.5,0.25,50,10,4.183559178224975,6.368946609653167,7.837565223935962,130.6729421735735
PJM,0.5,0.5,50,10,3.706317084940758,7.6477734413371605,8.717247086032508,122.89765348403259
PJM,0.0,0.0,75,10,7.11769558589537,4.20576973552086,8.398807457013012,159.30785582230607
PJM,0.0,0.25,75,10,7.759260382327055,5.211411853196413,9.634980782245986,150.59503971288547
PJM,0.0,0.5,75,10,7.598441307868412,5.8938339557635135,9.946276181299089,146.43469601327624
PJM,0.25,0.0,75,10,4.8861049548096895,5.385184460813375,7.45636564390488,143.59327107487832
PJM,0.25,0.25,75,10,4.2287681337756196,6.553636882837735,7.989019390156843,129.1673870812015
PJM,0.25,0.5,75,10,3.9369901560096503,7.702592684303651,8.839170383275553,121.6576108582483
PJM,0.5,0.0,75,10,4.761483748079344,5.5306013697035485,7.47603312607045,142.92801482377817
PJM,0.5,0.25,75,10,3.9318823499120845,6.8260723595033355,8.057112843987351,127.59907414365388
PJM,0.5,0.5,75,10,3.523704913374448,8.119325460272226,9.007472241042127,119.28310444080161
PJM,0.0,0.0,100,10,6.649719463669499,4.694081231285872,8.315285456113317,157.61755205438308
PJM,0.0,0.25,100,10,7.156072154689913,5.801655140517298,9.542077177499065,148.50684444249296
PJM,0.0,0.5,100,10,7.092233814396454,6.427855420362369,9.955487683762748,144.1970264005128
PJM,0.25,0.0,100,10,4.691970894983025,5.781995162183819,7.6044301355439465,141.64130431540434
PJM,0.25,0.25,100,10,4.036018396926185,6.935878396294598,8.179091371810884,126.89275729019363
PJM,0.25,0.5,100,10,3.755482143147916,8.072977801568848,9.053854523643967,119.06174640041426
PJM,0.5,0.0,100,10,4.606429975151166,5.948499385692717,7.675106706556201,140.91151051636135
PJM,0.5,0.25,100,10,3.803477342843508,7.231945647206269,8.318096614336707,125.22200985837443
PJM,0.5,0.5,100,10,3.4157460662595818,8.518975356507582,9.302038319755274,116.53824005651252
PJM,0.0,0.0,200,10,5.605852432227473,5.947220960892942,8.38542277424371,152.86812343296984
PJM,0.0,0.25,200,10,6.213133583763134,6.920048561350548,9.583682132461531,143.1140344264619
PJM,0.0,0.5,200,10,6.3195105029093455,7.842767784022345,10.380173348543416,138.06443368599918
PJM,0.25,0.0,200,10,4.256554301846469,6.787162480401738,8.123583622997993,136.40267192749312
PJM,0.25,0.25,200,10,3.810145978972606,8.106784992154461,9.053771744011488,120.6766353296413
PJM,0.25,0.5,200,10,3.5634893488614026,9.334123476739528,10.077326190565847,111.9476534488264
PJM,0.5,0.0,200,10,4.249322297034422,6.952882377594586,8.272112825686436,135.54829690185645
PJM,0.5,0.25,200,10,3.7072297811991244,8.396922135231923,9.260966042689692,118.7934320335218
PJM,0.5,0.5,200,10,3.5175942249853334,9.725242361501456,10.412913256675814,109.16539298771129
NYISO,0.0,0.0,1,10,7.439095541013649,0.0,7.439095541013649,173.88225940727745
NYISO,0.0,0.25,1,10,8.789811422199652,0.0,8.789811422199652,165.65944289625463
NYISO,0.0,0.5,1,10,9.150248881027668,0.0,9.150248881027668,162.27867841347543
NYISO,0.25,0.0,1,10,6.974642783358356,0.0,6.974642783358356,160.27476383075015
NYISO,0.25,0.25,1,10,8.948180454162207,0.0,8.948180454162207,148.8339673700225
NYISO,0.25,0.5,1,10,9.191942387445557,0.0,9.191942387445557,144.29366657999614
NYISO,0.5,0.0,1,10,7.039946663607015,0.0,7.039946663607015,160.1382249662909
NYISO,0.5,0.25,1,10,9.050112797129183,0.0,9.050112797129183,148.4929179186993
NYISO,0.5,0.5,1,10,9.330563793441856,0.0,9.330563793441856,143.90747274059825
NYISO,0.0,0.0,2,10,7.433826048390473,0.09849966445345526,7.434859748384735,173.78375974282397
NYISO,0.0,0.25,2,10,8.85476402617135,0.29574825273459227,8.862651152392678,165.36369464352003
NYISO,0.0,0.5,2,10,9.258506209596737,0.38757605351772195,9.271379010396078,161.8911023599577
NYISO,0.25,0.0,2,10,6.955742620956719,1.7252801808275053,7.19758143856048,158.54948364992265
NYISO,0.25,0.25,2,10,8.065727414782364,2.167701143317584,8.532025025426092,146.66626622670492
NYISO,0.25,0.5,2,10,8.198238311768826,2.305930774240803,8.678163361177434,141.98773580575534
NYISO,0.5,0.0,2,10,6.994862161839591,1.841258565055438,7.255751217274767,158.29696640123544
NYISO,0.5,0.25,2,10,8.02668558913151,2.660748386385674,8.595372185488342,145.83216953231363
NYISO,0.5,0.5,2,10,8.06119749274075,2.7619864905634173,8.690665061996762,141.14548625003482
NYISO,0.0,0.0,3,10,7.382868503077426,0.25285082447478613,7.38904057696048,173.61784325229831
NYISO,0.0,0.25,3,10,8.91763945378151,0.4611514823998933,8.933839943227184,165.0933194142656
NYISO,0.0,0.5,3,10,9.211041014588638,0.7542357569947025,9.250342678601193,161.4381967728979
NYISO,0.25,0.0,3,10,6.928180268422704,2.162842335795642,7.3052431842707515,157.42074157068893
NYISO,0.25,0.25,3,10,7.575318505764304,2.8077173785955285,8.202328133361114,145.25490260985177
NYISO,0.25,0.5,3,10,7.407568119693186,3.1122279071087786,8.275274067384467,140.29160307674505
NYISO,0.5,0.0,3,10,6.847124845028947,2.4714109199580854,7.3201132636906365,156.9412623351535
NYISO,0.5,0.25,3,10,7.66317884998651,3.0329168165276634,8.36820979522958,144.37118594833507
NYISO,0.5,0.5,3,10,7.080768615855949,3.6403634538554197,8.249629005969892,139.15871800958547
NYISO,0.0,0.0,4,10,7.385089364759104,0.4034818553930093,7.398064173105586,173.43109898849497
NYISO,0.0,0.25,4,10,8.971695210795525,0.5401986442493747,8.993206103447596,164.8866667513993
NYISO,0.0,0.5,4,10,9.270314131248956,0.9892240585615478,9.330673781230416,161.023160143889
NYISO,0.25,0.0,4,10,6.748971039920816,2.6789516187685383,7.327709087838519,156.34254669504824
NYISO,0.25,0.25,4,10,7.285342830729505,3.1542248264630652,8.091031305046853,144.1078818925471
NYISO,0.25,0.5,4,10,7.013102283686338,3.341157692845524,8.006859944717455,139.1788147127896
NYISO,0.5,0.0,4,10,6.702954849080607,2.8412187581702137,7.33799678476209,155.87396238447408
NYISO,0.5,0.25,4,10,7.375867140454492,3.28738253362396,8.219751978169816,143.25444731403192
NYISO,0.5,0.5,4,10,6.578939669154585,4.2161586979244365,8.120183202523059,137.63218759093837
NYISO,0.0,0.0,5,10,7.362923189750968,0.5942316376243271,7.392578261615839,173.2034111045857
NYISO,0.0,0.25,5,10,8.973236491511848,0.6625744522907123,9.005721722807582,164.67480756286196
NYISO,0.0,0.5,5,10,9.266636816463715,1.1694096396112592,9.347433976318802,160.65677051237756
NYISO,0.25,0.0,5,10,6.612400327518377,2.9162630419845144,7.31038861079907,155.53258000920576
NYISO,0.25,0.25,5,10,7.070861688266378,3.4333093447463545,8.032901741151477,143.14345632958575
NYISO,0.25,0.5,5,10,6.759075214153151,3.7417529717420206,7.964776051865585,138.1088965098276
NYISO,0.5,0.0,5,10,6.55848035360211,3.036268848845634,7.29767737152626,155.06444711677406
NYISO,0.5,0.25,5,10,7.134316642794933,3.6998979328897827,8.203061502033378,142.15839970816072
NYISO,0.5,0.5,5,10,6.209831109299065,4.382651193990583,7.92106676024487,136.5375309072956
NYISO,0.0,0.0,6,10,7.342593115044046,0.7946631808576046,7.39076721140042,172.95128475951063
NYISO,0.0,0.25,6,10,8.954997163709303,0.850816464382002,9.00504494888086,164.42212068947873
NYISO,0.0,0.5,6,10,9.235926955954515,1.382336627670813,9.348870614308957,160.28495376131187
NYISO,0.25,0.0,6,10,6.5019559963591895,3.079118377461513,7.292749079120243,154.8573615732313
NYISO,0.25,0.25,6,10,6.904214424574695,3.6367017278353857,7.9828367429631,142.345463453809
NYISO,0.25,0.5,6,10,6.48754971888143,4.072484199621449,7.9036066380979015,137.14461545064484
NYISO,0.5,0.0,6,10,6.466988633860585,3.235301190563204,7.308532713882203,154.3375996223342
NYISO,0.5,0.25,6,10,6.940445799657846,3.927866950544158,8.14885916590885,141.28009543801758
NYISO,0.5,0.5,6,10,6.0007457866468705,4.536006577099649,7.810193704645677,135.62661793249237
NYISO,0.0,0.0,7,10,7.3260840966432275,0.8906792954408296,7.385244368139205,172.74781401327434
NYISO,0.0,0.25,7,10,8.910887301027337,1.0079568857320205,8.98031947098303,164.17757241358225
NYISO,0.0,0.5,7,10,9.19210909517713,1.5667494931228383,9.334529379921063,159.93247254867268
NYISO,0.25,0.0,7,10,6.41602937263988,3.2934424978550814,7.329012322387508,154.19144051674988
NYISO,0.25,0.25,7,10,6.7652980399420235,3.774517322316942,7.933950650887421,141.66541944561334
NYISO,0.25,0.5,7,10,6.306034117448981,4.272931540182503,7.859004698278181,136.34431008187596
NYISO,0.5,0.0,7,10,6.269335651348051,3.533552664200142,7.290143890191736,153.58797883028677
NYISO,0.5,0.25,7,10,6.7669165327867455,4.09637046123019,8.101593877885406,140.52342856674233
NYISO,0.5,0.5,7,10,5.847554359701747,4.648602595717978,7.750981209484041,134.8363008033742
NYISO,0.0,0.0,8,10,7.309205790360335,1.0014024113234226,7.383817452452424,172.54008885618416
NYISO,0.0,0.25,8,10,8.865599259516383,1.1529861278801572,8.958062179316451,163.93081809137857
NYISO,0.0,0.5,8,10,9.14177415867658,1.6938208133675172,9.309901365189598,159.61955262434694
NYISO,0.25,0.0,8,10,6.300310130314431,3.5043895669380576,7.335847153367184,153.57633440902774
NYISO,0.25,0.25,8,10,6.623034528247383,3.9345368246432804,7.888285886593549,141.0235397198889
NYISO,0.25,0.5,8,10,6.148337546952597,4.425753488603192,7.8131200767387705,135.6425027685318
NYISO,0.5,0.0,8,10,6.1254647205526025,3.720360186591729,7.269411213167958,152.94759525835482
NYISO,0.5,0.25,8,10,6.619068256309612,4.191378153594557,8.033559966705562,139.88459441099886
NYISO,0.5,0.5,8,10,5.715435977208324,4.77902258150106,7.7052467478004845,134.1082273479706
NYISO,0.0,0.0,9,10,7.288341641953516,1.1026546805511361,7.378046390936518,172.34096295762572
NYISO,0.0,0.25,9,10,8.781920144032913,1.3579866329424821,8.915721761512247,163.65636968443184
NYISO,0.0,0.5,9,10,9.08553917164691,1.7938034094497994,9.276203629581408,159.33564852397635
NYISO,0.25,0.0,9,10,6.175624712198431,3.6635847602871565,7.312510154940494,153.02591671411074
NYISO,0.25,0.25,9,10,6.516212764998018,4.043740498896882,7.846278002283105,140.46643388606148
NYISO,0.25,0.5,9,10,6.015593235169655,4.525962269182586,7.7574253577803205,135.037925702641
NYISO,0.5,0.0,9,10,6.005181315256605,3.8705729451560775,7.260298075553688,152.3749094064322
NYISO,0.5,0.25,9,10,6.42750978655403,4.34609517843509,7.964603765723524,139.2600965379327
NYISO,0.5,0.5,9,10,5.630944161308668,4.889088632413581,7.693492984263436,133.45371613952057
NYISO,0.0,0.0,10,10,7.266635462041155,1.1772183445403688,7.36842788257636,172.16300311019162
NYISO,0.0,0.25,10,10,8.685308504517847,1.586512813630065,8.878128327854357,163.35556789814078
NYISO,0.0,0.5,10,10,9.028402796069269,1.8714440955071792,9.23805420372914,159.0811084198175
NYISO,0.25,0.0,10,10,6.054613848042282,3.7918795627052124,7.285084973410348,152.52568788905907
NYISO,0.25,0.25,10,10,6.413856855838124,4.143753122018467,7.821613388286873,139.94790070331632
NYISO,0.25,0.5,10,10,5.895577491848907,4.639050222710604,7.71839062667832,134.46373588536323
NYISO,0.5,0.0,10,10,5.901437041782313,3.9827186906529177,7.24549240752156,151.8678169485265
NYISO,0.5,0.25,10,10,6.261389436690629,4.444233080230705,7.887670579711006,138.71685886607114
NYISO,0.5,0.5,10,10,5.542404966808396,4.986652662738404,7.693102398451305,132.85182213118918
NYISO,0.0,0.0,11,10,7.229205109819099,1.2776023404238224,7.349199209092583,171.9730920988763
NYISO,0.0,0.25,11,10,8.601031717194298,1.761193609544854,8.841364482524837,163.0750511753453
NYISO,0.0,0.5,11,10,8.952774161228838,1.9930946085301677,9.193107576452597,158.8083815808165
NYISO,0.25,0.0,11,10,5.92817195927664,3.9486214945446205,7.272618605426355,152.03276552323123
NYISO,0.25,0.25,11,10,6.307753223154176,4.215312750234217,7.775071034850592,139.4870260847893
NYISO,0.25,0.5,11,10,5.762747644216075,4.7499670192605095,7.682181225983702,133.92460485175707
NYISO,0.5,0.0,11,10,5.7751484300134655,4.108762193626604,7.2217845871264235,151.38021660777085
NYISO,0.5,0.25,11,10,6.1414134288868185,4.528706844162624,7.84222233006621,138.21611050878636
NYISO,0.5,0.5,11,10,5.464778356042052,5.084860697239418,7.696670580817582,132.28763446553725
NYISO,0.0,0.0,12,10,7.197551558554251,1.3810967597388155,7.338098705417571,171.78167759658456
NYISO,0.0,0.25,12,10,8.505129974158313,1.9439552825005784,8.795544763496029,162.79038471181047
NYISO,0.0,0.5,12,10,8.863406978841724,2.1012767281078046,9.133862491282466,158.55118530889263
NYISO,0.25,0.0,12,10,5.8273307583631775,4.060153341759115,7.255665368564836,151.59224100191005
NYISO,0.25,0.25,12,10,6.221713669351488,4.281303622508847,7.737080711954264,139.06265810708396
NYISO,0.25,0.5,12,10,5.654171911087753,4.8262560453489805,7.6438410216024755,133.4432976808282
NYISO,0.5,0.0,12,10,5.672765600284109,4.216828948541375,7.208370176886368,150.92809763199594
NYISO,0.5,0.25,12,10,6.030902180970455,4.606613567218973,7.803436830585938,137.7499366897676
NYISO,0.5,0.5,12,10,5.391910601037521,5.187950479651289,7.717398906939164,131.75069415763517
NYISO,0.0,0.0,13,10,7.161898819047666,1.4882812087455903,7.3269562168564475,171.59041654936578
